timestamp,usage
2021-04-21,432
2021-04-22,211
2021-04-23,155
2021-04-24,187
2021-04-25,451
2021-04-26,231
2021-04-27,309
2021-04-28,480
2021-04-29,473
2021-04-30,357
2021-05-01,452
2021-05-02,399
2021-05-03,237
2021-05-04,260
2021-05-05,217
2021-05-06,198
2021-05-07,292
2021-05-08,333
2021-05-09,353
2021-05-10,353
2021-05-11,347
2021-05-12,412
2021-05-13,485
2021-05-14,215
2021-05-15,492
2021-05-16,171
2021-05-17,138
2021-05-18,457
2021-05-19,389
2021-05-20,261
2021-05-21,482
2021-05-22,449
2021-05-23,401
2021-05-24,440
2021-05-25,246
2021-05-26,331
2021-05-27,456
2021-05-28,391
2021-05-29,322
2021-05-30,228
2021-05-31,117
2021-06-01,189
2021-06-02,416
2021-06-03,197
2021-06-04,199
2021-06-05,247
2021-06-06,491
2021-06-07,450
2021-06-08,424
2021-06-09,235
2021-06-10,291
2021-06-11,477
2021-06-12,108
2021-06-13,492
2021-06-14,219
2021-06-15,467
2021-06-16,261
2021-06-17,353
2021-06-18,255
2021-06-19,322
2021-06-20,103
2021-06-21,138
2021-06-22,482
2021-06-23,244
2021-06-24,349
2021-06-25,479
2021-06-26,115
2021-06-27,139
2021-06-28,139
2021-06-29,471
2021-06-30,166
2021-07-01,454
2021-07-02,485
2021-07-03,228
2021-07-04,372
2021-07-05,228
2021-07-06,329
2021-07-07,127
2021-07-08,374
2021-07-09,475
2021-07-10,264
2021-07-11,198
2021-07-12,151
2021-07-13,444
2021-07-14,203
2021-07-15,194
2021-07-16,324
2021-07-17,327
2021-07-18,495
2021-07-19,500
2021-07-20,380
2021-07-21,129
2021-07-22,468
2021-07-23,470
2021-07-24,143
2021-07-25,156
2021-07-26,320
2021-07-27,262
2021-07-28,436
2021-07-29,469
2021-07-30,223
2021-07-31,354
2021-08-01,210
2021-08-02,156
2021-08-03,363
2021-08-04,140
2021-08-05,310
2021-08-06,498
2021-08-07,298
2021-08-08,397
2021-08-09,224
2021-08-10,204
2021-08-11,380
2021-08-12,428
2021-08-13,481
2021-08-14,354
2021-08-15,172
2021-08-16,163
2021-08-17,113
2021-08-18,484
2021-08-19,279
2021-08-20,451
2021-08-21,211
2021-08-22,301
2021-08-23,474
2021-08-24,303
2021-08-25,116
2021-08-26,134
2021-08-27,399
2021-08-28,426
2021-08-29,252
2021-08-30,422
2021-08-31,106
2021-09-01,261
2021-09-02,326
2021-09-03,185
2021-09-04,298
2021-09-05,245
2021-09-06,472
2021-09-07,304
2021-09-08,468
2021-09-09,459
2021-09-10,272
2021-09-11,100
2021-09-12,361
2021-09-13,194
2021-09-14,149
2021-09-15,158
2021-09-16,471
2021-09-17,211
2021-09-18,204
2021-09-19,265
2021-09-20,212
2021-09-21,221
2021-09-22,374
2021-09-23,333
2021-09-24,287
2021-09-25,221
2021-09-26,125
2021-09-27,344
2021-09-28,214
2021-09-29,330
2021-09-30,222
2021-10-01,462
2021-10-02,215
2021-10-03,141
2021-10-04,140
2021-10-05,155
2021-10-06,127
2021-10-07,105
2021-10-08,343
2021-10-09,210
2021-10-10,368
2021-10-11,497
2021-10-12,304
2021-10-13,362
2021-10-14,368
2021-10-15,466
2021-10-16,384
2021-10-17,490
2021-10-18,105
2021-10-19,428
2021-10-20,160
2021-10-21,299
2021-10-22,412
2021-10-23,472
2021-10-24,198
2021-10-25,314
2021-10-26,143
2021-10-27,499
2021-10-28,237
2021-10-29,109
2021-10-30,407
2021-10-31,397
2021-11-01,358
2021-11-02,172
2021-11-03,485
2021-11-04,126
2021-11-05,212
2021-11-06,228
2021-11-07,276
2021-11-08,343
2021-11-09,224
2021-11-10,174
2021-11-11,464
2021-11-12,149
2021-11-13,444
2021-11-14,297
2021-11-15,100
2021-11-16,343
2021-11-17,494
2021-11-18,498
2021-11-19,247
2021-11-20,409
2021-11-21,430
2021-11-22,250
2021-11-23,110
2021-11-24,239
2021-11-25,308
2021-11-26,400
2021-11-27,383
2021-11-28,212
2021-11-29,216
2021-11-30,279
2021-12-01,179
2021-12-02,225
2021-12-03,482
2021-12-04,210
2021-12-05,410
2021-12-06,473
2021-12-07,179
2021-12-08,156
2021-12-09,236
2021-12-10,456
2021-12-11,116
2021-12-12,354
2021-12-13,390
2021-12-14,188
2021-12-15,286
2021-12-16,266
2021-12-17,294
2021-12-18,475
2021-12-19,351
2021-12-20,236
2021-12-21,323
2021-12-22,189
2021-12-23,316
2021-12-24,248
2021-12-25,181
2021-12-26,414
2021-12-27,179
2021-12-28,362
2021-12-29,454
2021-12-30,150
2021-12-31,345
2022-01-01,242
2022-01-02,315
2022-01-03,340
2022-01-04,247
2022-01-05,315
2022-01-06,113
2022-01-07,434
2022-01-08,426
2022-01-09,291
2022-01-10,152
2022-01-11,482
2022-01-12,208
2022-01-13,277
2022-01-14,492
2022-01-15,332
2022-01-16,423
2022-01-17,237
2022-01-18,296
2022-01-19,294
2022-01-20,237
2022-01-21,372
2022-01-22,354
2022-01-23,403
2022-01-24,357
2022-01-25,304
2022-01-26,397
2022-01-27,131
2022-01-28,156
2022-01-29,313
2022-01-30,259
2022-01-31,313
2022-02-01,375
2022-02-02,334
2022-02-03,257
2022-02-04,436
2022-02-05,326
2022-02-06,348
2022-02-07,234
2022-02-08,148
2022-02-09,260
2022-02-10,364
2022-02-11,269
2022-02-12,196
2022-02-13,201
2022-02-14,127
2022-02-15,184
2022-02-16,300
2022-02-17,201
2022-02-18,431
2022-02-19,149
2022-02-20,195
2022-02-21,205
2022-02-22,410
2022-02-23,217
2022-02-24,171
2022-02-25,334
2022-02-26,118
2022-02-27,352
2022-02-28,347
2022-03-01,266
2022-03-02,401
2022-03-03,141
2022-03-04,317
2022-03-05,435
2022-03-06,461
2022-03-07,441
2022-03-08,473
2022-03-09,440
2022-03-10,128
2022-03-11,394
2022-03-12,149
2022-03-13,232
2022-03-14,157
2022-03-15,481
2022-03-16,128
2022-03-17,156
2022-03-18,354
2022-03-19,383
2022-03-20,415
2022-03-21,381
2022-03-22,432
2022-03-23,387
2022-03-24,437
2022-03-25,497
2022-03-26,310
2022-03-27,334
2022-03-28,303
2022-03-29,119
2022-03-30,262
2022-03-31,402
2022-04-01,347
2022-04-02,143
2022-04-03,392
2022-04-04,364
2022-04-05,117
2022-04-06,461
2022-04-07,478
2022-04-08,410
2022-04-09,102
2022-04-10,290
2022-04-11,482
2022-04-12,479
2022-04-13,141
2022-04-14,194
2022-04-15,157
2022-04-16,411
2022-04-17,425
2022-04-18,390
2022-04-19,149
2022-04-20,380
2022-04-21,380
2022-04-22,182
2022-04-23,273
2022-04-24,399
2022-04-25,480
2022-04-26,432
2022-04-27,423
2022-04-28,447
2022-04-29,175
2022-04-30,346
2022-05-01,167
2022-05-02,212
2022-05-03,390
2022-05-04,187
2022-05-05,269
2022-05-06,476
2022-05-07,481
2022-05-08,361
2022-05-09,310
2022-05-10,114
2022-05-11,145
2022-05-12,490
2022-05-13,338
2022-05-14,121
2022-05-15,299
2022-05-16,283
2022-05-17,429
2022-05-18,305
2022-05-19,191
2022-05-20,319
2022-05-21,439
2022-05-22,232
2022-05-23,472
2022-05-24,495
2022-05-25,382
2022-05-26,411
2022-05-27,280
2022-05-28,452
2022-05-29,364
2022-05-30,304
2022-05-31,486
2022-06-01,362
2022-06-02,500
2022-06-03,211
2022-06-04,190
2022-06-05,383
2022-06-06,409
2022-06-07,310
2022-06-08,477
2022-06-09,271
2022-06-10,322
2022-06-11,130
2022-06-12,373
2022-06-13,130
2022-06-14,490
2022-06-15,363
2022-06-16,262
2022-06-17,370
2022-06-18,206
2022-06-19,482
2022-06-20,414
2022-06-21,140
2022-06-22,347
2022-06-23,399
2022-06-24,395
2022-06-25,189
2022-06-26,395
2022-06-27,380
2022-06-28,477
2022-06-29,349
2022-06-30,202
2022-07-01,240
2022-07-02,311
2022-07-03,127
2022-07-04,107
2022-07-05,216
2022-07-06,411
2022-07-07,251
2022-07-08,466
2022-07-09,300
2022-07-10,240
2022-07-11,297
2022-07-12,212
2022-07-13,361
2022-07-14,310
2022-07-15,146
2022-07-16,150
2022-07-17,221
2022-07-18,219
2022-07-19,173
2022-07-20,340
2022-07-21,486
2022-07-22,454
2022-07-23,355
2022-07-24,178
2022-07-25,353
2022-07-26,226
2022-07-27,129
2022-07-28,348
2022-07-29,268
2022-07-30,290
2022-07-31,300
2022-08-01,457
2022-08-02,297
2022-08-03,229
2022-08-04,377
2022-08-05,438
2022-08-06,139
2022-08-07,348
2022-08-08,373
2022-08-09,453
2022-08-10,261
2022-08-11,264
2022-08-12,167
2022-08-13,458
2022-08-14,267
2022-08-15,204
2022-08-16,336
2022-08-17,212
2022-08-18,163
2022-08-19,195
2022-08-20,200
2022-08-21,227
2022-08-22,186
2022-08-23,233
2022-08-24,446
2022-08-25,257
2022-08-26,219
2022-08-27,156
2022-08-28,111
2022-08-29,382
2022-08-30,192
2022-08-31,321
2022-09-01,173
2022-09-02,440
2022-09-03,221
2022-09-04,126
2022-09-05,362
2022-09-06,155
2022-09-07,286
2022-09-08,121
2022-09-09,371
2022-09-10,161
2022-09-11,154
2022-09-12,374
2022-09-13,406
2022-09-14,245
2022-09-15,204
2022-09-16,306
2022-09-17,480
2022-09-18,101
2022-09-19,476
2022-09-20,132
2022-09-21,316
2022-09-22,307
2022-09-23,305
2022-09-24,372
2022-09-25,309
2022-09-26,112
2022-09-27,422
2022-09-28,224
2022-09-29,458
2022-09-30,273
2022-10-01,310
2022-10-02,186
2022-10-03,438
2022-10-04,496
2022-10-05,317
2022-10-06,181
2022-10-07,288
2022-10-08,395
2022-10-09,205
2022-10-10,223
2022-10-11,244
2022-10-12,146
2022-10-13,104
2022-10-14,428
2022-10-15,194
2022-10-16,413
2022-10-17,497
2022-10-18,490
2022-10-19,402
2022-10-20,473
2022-10-21,106
2022-10-22,309
2022-10-23,129
2022-10-24,398
2022-10-25,249
2022-10-26,246
2022-10-27,315
2022-10-28,428
2022-10-29,273
2022-10-30,273
2022-10-31,190
2022-11-01,359
2022-11-02,474
2022-11-03,255
2022-11-04,271
2022-11-05,491
2022-11-06,183
2022-11-07,249
2022-11-08,352
2022-11-09,462
2022-11-10,179
2022-11-11,494
2022-11-12,283
2022-11-13,452
2022-11-14,112
2022-11-15,396
2022-11-16,300
2022-11-17,130
2022-11-18,409
2022-11-19,150
2022-11-20,435
2022-11-21,325
2022-11-22,107
2022-11-23,228
2022-11-24,472
2022-11-25,307
2022-11-26,398
2022-11-27,158
2022-11-28,279
2022-11-29,282
2022-11-30,301
2022-12-01,486
2022-12-02,134
2022-12-03,352
2022-12-04,305
2022-12-05,314
2022-12-06,313
2022-12-07,451
2022-12-08,192
2022-12-09,427
2022-12-10,332
2022-12-11,394
2022-12-12,189
2022-12-13,437
2022-12-14,324
2022-12-15,429
2022-12-16,365
2022-12-17,350
2022-12-18,221
2022-12-19,494
2022-12-20,240
2022-12-21,299
2022-12-22,431
2022-12-23,292
2022-12-24,405
2022-12-25,272
2022-12-26,146
2022-12-27,254
2022-12-28,142
2022-12-29,120
2022-12-30,475
2022-12-31,375
2023-01-01,294
2023-01-02,293
2023-01-03,146
2023-01-04,207
2023-01-05,315
2023-01-06,257
2023-01-07,325
2023-01-08,398
2023-01-09,170
2023-01-10,394
2023-01-11,292
2023-01-12,129
2023-01-13,318
2023-01-14,460
2023-01-15,323
2023-01-16,174
2023-01-17,462
2023-01-18,495
2023-01-19,146
2023-01-20,123
2023-01-21,454
2023-01-22,433
2023-01-23,231
2023-01-24,320
2023-01-25,362
2023-01-26,429
2023-01-27,322
2023-01-28,150
2023-01-29,432
2023-01-30,455
2023-01-31,354
2023-02-01,402
2023-02-02,265
2023-02-03,184
2023-02-04,361
2023-02-05,375
2023-02-06,131
2023-02-07,316
2023-02-08,380
2023-02-09,496
2023-02-10,271
2023-02-11,234
2023-02-12,409
2023-02-13,338
2023-02-14,478
2023-02-15,123
2023-02-16,391
2023-02-17,362
2023-02-18,345
2023-02-19,253
2023-02-20,463
2023-02-21,191
2023-02-22,298
2023-02-23,209
2023-02-24,428
2023-02-25,161
2023-02-26,401
2023-02-27,481
2023-02-28,442
2023-03-01,386
2023-03-02,166
2023-03-03,462
2023-03-04,312
2023-03-05,440
2023-03-06,323
2023-03-07,264
2023-03-08,159
2023-03-09,309
2023-03-10,418
2023-03-11,414
2023-03-12,430
2023-03-13,256
2023-03-14,262
2023-03-15,198
2023-03-16,206
2023-03-17,407
2023-03-18,225
2023-03-19,299
2023-03-20,117
2023-03-21,118
2023-03-22,110
2023-03-23,432
2023-03-24,420
2023-03-25,184
2023-03-26,368
2023-03-27,306
2023-03-28,134
2023-03-29,127
2023-03-30,141
2023-03-31,368
2023-04-01,448
2023-04-02,276
2023-04-03,263
2023-04-04,387
2023-04-05,499
2023-04-06,177
2023-04-07,149
2023-04-08,229
2023-04-09,259
2023-04-10,214
2023-04-11,479
2023-04-12,414
2023-04-13,297
2023-04-14,142
2023-04-15,172
2023-04-16,103
2023-04-17,207
2023-04-18,226
2023-04-19,305
2023-04-20,416
2023-04-21,146
2023-04-22,277
2023-04-23,112
2023-04-24,267
2023-04-25,442
2023-04-26,250
2023-04-27,477
2023-04-28,388
2023-04-29,307
2023-04-30,443
2023-05-01,247
2023-05-02,184
2023-05-03,168
2023-05-04,100
2023-05-05,307
2023-05-06,483
2023-05-07,455
2023-05-08,123
2023-05-09,281
2023-05-10,270
2023-05-11,457
2023-05-12,283
2023-05-13,413
2023-05-14,401
2023-05-15,171
2023-05-16,323
2023-05-17,428
2023-05-18,419
2023-05-19,399
2023-05-20,467
2023-05-21,150
2023-05-22,107
2023-05-23,449
2023-05-24,154
2023-05-25,128
2023-05-26,349
2023-05-27,257
2023-05-28,388
2023-05-29,379
2023-05-30,466
2023-05-31,298
2023-06-01,245
2023-06-02,180
2023-06-03,451
2023-06-04,276
2023-06-05,456
2023-06-06,297
2023-06-07,483
2023-06-08,199
2023-06-09,194
2023-06-10,299
2023-06-11,222
2023-06-12,441
2023-06-13,300
2023-06-14,283
2023-06-15,158
2023-06-16,172
2023-06-17,133
2023-06-18,130
2023-06-19,130
2023-06-20,300
2023-06-21,305
2023-06-22,366
2023-06-23,261
2023-06-24,165
2023-06-25,337
2023-06-26,491
2023-06-27,330
2023-06-28,213
2023-06-29,102
2023-06-30,294
2023-07-01,118
2023-07-02,429
2023-07-03,203
2023-07-04,257
2023-07-05,267
2023-07-06,169
2023-07-07,176
2023-07-08,477
2023-07-09,226
2023-07-10,111
2023-07-11,486
2023-07-12,121
2023-07-13,314
2023-07-14,214
2023-07-15,395
2023-07-16,486
2023-07-17,172
2023-07-18,332
2023-07-19,165
2023-07-20,200
2023-07-21,165
2023-07-22,306
2023-07-23,172
2023-07-24,238
2023-07-25,255
2023-07-26,177
2023-07-27,451
2023-07-28,439
2023-07-29,196
2023-07-30,116
2023-07-31,164
2023-08-01,191
2023-08-02,198
2023-08-03,195
2023-08-04,193
2023-08-05,112
2023-08-06,408
2023-08-07,247
2023-08-08,369
2023-08-09,255
2023-08-10,486
2023-08-11,272
2023-08-12,322
2023-08-13,236
2023-08-14,381
2023-08-15,320
2023-08-16,201
2023-08-17,296
2023-08-18,271
2023-08-19,270
2023-08-20,455
2023-08-21,335
2023-08-22,372
2023-08-23,427
2023-08-24,401
2023-08-25,486
2023-08-26,291
2023-08-27,131
2023-08-28,160
2023-08-29,253
2023-08-30,173
2023-08-31,271
2023-09-01,296
2023-09-02,293
2023-09-03,316
2023-09-04,377
2023-09-05,302
2023-09-06,417
2023-09-07,282
2023-09-08,278
2023-09-09,122
2023-09-10,372
2023-09-11,114
2023-09-12,359
2023-09-13,469
2023-09-14,246
2023-09-15,481
2023-09-16,411
2023-09-17,445
2023-09-18,327
2023-09-19,483
2023-09-20,300
2023-09-21,364
2023-09-22,497
2023-09-23,378
2023-09-24,213
2023-09-25,251
2023-09-26,359
2023-09-27,382
2023-09-28,500
2023-09-29,262
2023-09-30,207
2023-10-01,500
2023-10-02,248
2023-10-03,440
2023-10-04,204
2023-10-05,141
2023-10-06,420
2023-10-07,494
2023-10-08,421
2023-10-09,350
2023-10-10,111
2023-10-11,262
2023-10-12,272
2023-10-13,385
2023-10-14,274
2023-10-15,223
2023-10-16,211
2023-10-17,113
2023-10-18,400
2023-10-19,125
2023-10-20,193
2023-10-21,288
2023-10-22,158
2023-10-23,416
2023-10-24,313
2023-10-25,384
2023-10-26,348
2023-10-27,286
2023-10-28,486
2023-10-29,349
2023-10-30,444
2023-10-31,269
2023-11-01,174
2023-11-02,263
2023-11-03,492
2023-11-04,253
2023-11-05,152
2023-11-06,488
2023-11-07,110
2023-11-08,304
2023-11-09,483
2023-11-10,114
2023-11-11,358
2023-11-12,461
2023-11-13,425
2023-11-14,255
2023-11-15,217
2023-11-16,365
2023-11-17,388
2023-11-18,377
2023-11-19,228
2023-11-20,488
2023-11-21,426
2023-11-22,497
2023-11-23,280
2023-11-24,277
2023-11-25,485
2023-11-26,451
2023-11-27,361
2023-11-28,453
2023-11-29,105
2023-11-30,165
2023-12-01,425
2023-12-02,158
2023-12-03,220
2023-12-04,326
2023-12-05,263
2023-12-06,282
2023-12-07,412
2023-12-08,331
2023-12-09,388
2023-12-10,446
2023-12-11,204
2023-12-12,269
2023-12-13,216
